Glycan_ID	Glycan_Structure
G_6925	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6926	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6927	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6928	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6929	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6930	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6931	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6932	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6933	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6934	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6935	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6936	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6937	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6938	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6939	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6940	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6941	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6942	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6943	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6944	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6945	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6946	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6947	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6948	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6949	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6950	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6951	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6952	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6953	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6954	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6955	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6956	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6957	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6958	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6959	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6960	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6961	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6962	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_6963	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6964	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6965	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6966	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6967	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6968	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6969	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6970	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6971	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6972	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6973	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6974	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6975	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6976	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_6977	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6978	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6979	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6980	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6981	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_6982	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_6983	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
